antecedents,consequents,co_count,support,confidence,lift
music,air_conditioning,2.0,1.4780655078633085e-05,0.020833333333333332,4.9456140350877185
music,luggage_accessories,2.0,1.4780655078633085e-05,0.020833333333333332,1.5204962243797195
music,fashion_bags_accessories,2.0,1.4780655078633085e-05,0.020833333333333332,0.7527369826435246
music,baby,2.0,1.4780655078633085e-05,0.020833333333333332,0.5677744209466263
perfumery,watches_gifts,106.0,0.0007833747191675535,0.020796546988424564,0.3252077159479607
toys,telephony,148.0,0.0010937684758188483,0.020774845592363842,0.41688950123000684
auto,baby,170.0,0.0012563556816838123,0.020764626847441067,0.5659019512549739
furniture_living_room,fashion_bags_accessories,16.0,0.00011824524062906468,0.02056555269922879,0.743061700090266
furniture_living_room,watches_gifts,16.0,0.00011824524062906468,0.02056555269922879,0.3215955237302722
electronics,watches_gifts,76.0,0.0005616648929880572,0.0205017534394389,0.32059785755198844
fashion_underwear_beach,baby,5.0,3.695163769658271e-05,0.020491803278688523,0.5584666435540587
fashion_underwear_beach,garden_tools,5.0,3.695163769658271e-05,0.020491803278688523,0.5303723958006697
fashion_underwear_beach,cool_stuff,5.0,3.695163769658271e-05,0.020491803278688523,0.5171180315639503
garden_tools,toys,107.0,0.0007907650467068701,0.02046671767406274,0.38874122710735226
telephony,watches_gifts,138.0,0.0010198652004256828,0.020465668100252115,0.3200335700891383
food_drink,telephony,9.0,6.651294785384888e-05,0.020454545454545454,0.4104620279616572
agro_industry_and_commerce,pet_shop,7.0,5.17322927752158e-05,0.02040816326530612,0.8093403832810967
agro_industry_and_commerce,perfumery,7.0,5.17322927752158e-05,0.02040816326530612,0.5417832818824999
fixed_telephony,pet_shop,10.0,7.390327539316543e-05,0.02032520325203252,0.8060503817230434
fixed_telephony,garden_tools,10.0,7.390327539316543e-05,0.02032520325203252,0.5260604251031034
fixed_telephony,cool_stuff,10.0,7.390327539316543e-05,0.02032520325203252,0.512913819925219
fashion_bags_accessories,perfumery,76.0,0.0005616648929880572,0.020293724966622163,0.5387452447878317
furniture_bedroom,stationery,4.0,2.956131015726617e-05,0.020202020202020204,0.6457774055222673
furniture_bedroom,perfumery,4.0,2.956131015726617e-05,0.020202020202020204,0.5363107234796464
furniture_bedroom,telephony,4.0,2.956131015726617e-05,0.020202020202020204,0.40539459551768614
signaling_and_security,electronics,7.0,5.17322927752158e-05,0.020172910662824207,0.7363466111702371
signaling_and_security,baby,7.0,5.17322927752158e-05,0.020172910662824207,0.5497758081788658
signaling_and_security,perfumery,7.0,5.17322927752158e-05,0.020172910662824207,0.5355379414573415
signaling_and_security,garden_tools,7.0,5.17322927752158e-05,0.020172910662824207,0.5221187619755298
signaling_and_security,cool_stuff,7.0,5.17322927752158e-05,0.020172910662824207,0.5090706616203038
baby,telephony,100.0,0.0007390327539316542,0.02014098690835851,0.40416983843153
books_general_interest,pet_shop,20.0,0.00014780655078633085,0.02012072434607646,0.797941222953194
furniture_decor,baby,245.0,0.0018106302471325528,0.020040899795501024,0.5461780932787179
small_appliances,cool_stuff,23.0,0.00016997753340428046,0.020017406440382943,0.5051464565947588
drinks,stationery,9.0,6.651294785384888e-05,0.02,0.6393196314670446
garden_tools,watches_gifts,104.0,0.0007685940640889204,0.019892884468247895,0.31107661887987503
toys,baby,141.0,0.0010420361830436324,0.01979225154407636,0.5394016396640605
small_appliances_home_oven_and_coffee,consoles_games,3.0,2.2170982617949626e-05,0.0196078431372549,1.4939056703762585
small_appliances_home_oven_and_coffee,garden_tools,3.0,2.2170982617949626e-05,0.0196078431372549,0.5074935865700527
fashion_bags_accessories,baby,73.0,0.0005394939103701076,0.019492656875834447,0.5312367345786325
kitchen_dining_laundry_garden_furniture,garden_tools,9.0,6.651294785384888e-05,0.01948051948051948,0.5041981736702471
kitchen_dining_laundry_garden_furniture,cool_stuff,9.0,6.651294785384888e-05,0.01948051948051948,0.49159792091533977
health_beauty,telephony,273.0,0.002017559418233416,0.01937681879480446,0.388835252078093
market_place,telephony,10.0,7.390327539316543e-05,0.019305019305019305,0.38739444938466144
auto,stationery,158.0,0.0011676717512120137,0.019298888481739343,0.6169079135934594
air_conditioning,perfumery,11.0,8.129360293248197e-05,0.01929824561403509,0.512317875323978
air_conditioning,cool_stuff,11.0,8.129360293248197e-05,0.01929824561403509,0.4869981742868922
air_conditioning,watches_gifts,11.0,8.129360293248197e-05,0.01929824561403509,0.3017779048337358
furniture_living_room,perfumery,15.0,0.00011085491308974813,0.019280205655526992,0.5118389616756265
furniture_living_room,garden_tools,15.0,0.00011085491308974813,0.019280205655526992,0.49901361661451193
books_technical,perfumery,10.0,7.390327539316543e-05,0.019193857965451054,0.509546656664923
food,housewares,12.0,8.86839304717985e-05,0.01910828025477707,0.2365364209893326
auto,fashion_bags_accessories,156.0,0.0011528910961333806,0.01905459875412239,0.6884688562397353
housewares,stationery,208.0,0.0015371881281778408,0.019028451193852346,0.6082631202321163
home_appliances,cool_stuff,30.0,0.00022170982617949626,0.019023462270133164,0.48006391769792217
home_appliances,telephony,30.0,0.00022170982617949626,0.019023462270133164,0.38174443522115653
flowers,costruction_tools_garden,1.0,7.390327539316542e-06,0.018867924528301886,6.288316758063017
flowers,luggage_accessories,1.0,7.390327539316542e-06,0.018867924528301886,1.377053184343897
flowers,office_furniture,1.0,7.390327539316542e-06,0.018867924528301886,1.3005892021261256
flowers,pet_shop,1.0,7.390327539316542e-06,0.018867924528301886,0.748258090203278
flowers,baby,1.0,7.390327539316542e-06,0.018867924528301886,0.5142107963290201
flowers,cool_stuff,1.0,7.390327539316542e-06,0.018867924528301886,0.4761388667985052
flowers,telephony,1.0,7.390327539316542e-06,0.018867924528301886,0.37862325430425403
flowers,housewares,1.0,7.390327539316542e-06,0.018867924528301886,0.23356112009638502
flowers,health_beauty,1.0,7.390327539316542e-06,0.018867924528301886,0.1812092131289364
home_appliances_2,fashion_bags_accessories,8.0,5.912262031453234e-05,0.018779342723004695,0.678523477312473
construction_tools_safety,cool_stuff,7.0,5.17322927752158e-05,0.01871657754010695,0.47231957107552247
fashion_bags_accessories,stationery,70.0,0.0005173229277521579,0.018691588785046728,0.5974949826794809
home_construction,fashion_bags_accessories,19.0,0.0001404162232470143,0.0185546875,0.6704063751668892
home_construction,stationery,19.0,0.0001404162232470143,0.0185546875,0.593118798724309
construction_tools_lights,fashion_bags_accessories,8.0,5.912262031453234e-05,0.018518518518518517,0.6690995401275774
construction_tools_lights,garden_tools,8.0,5.912262031453234e-05,0.018518518518518517,0.47929949842727193
industry_commerce_and_business,telephony,7.0,5.17322927752158e-05,0.018518518518518517,0.37161171255787895
musical_instruments,cool_stuff,24.0,0.000177367860943597,0.018433179723502304,0.46516792516720323
dvds_blu_ray,office_furniture,3.0,2.2170982617949626e-05,0.018404907975460124,1.268672902687448
dvds_blu_ray,cool_stuff,3.0,2.2170982617949626e-05,0.018404907975460124,0.46445447742921675
dvds_blu_ray,toys,3.0,2.2170982617949626e-05,0.018404907975460124,0.34957957720037347
home_appliances,garden_tools,29.0,0.00021431949864017974,0.018389346861128725,0.4759562552549828
garden_tools,telephony,96.0,0.000709471443774388,0.018362662586074982,0.36848414649962596
art,fashion_bags_accessories,6.0,4.434196523589925e-05,0.01834862385321101,0.6629610122364988
art,baby,6.0,4.434196523589925e-05,0.01834862385321101,0.5000582056043682
art,perfumery,6.0,4.434196523589925e-05,0.01834862385321101,0.48710790481178895
art,telephony,6.0,4.434196523589925e-05,0.01834862385321101,0.36820243079129295
luggage_accessories,fashion_bags_accessories,34.0,0.0002512711363367624,0.018338727076591153,0.6626034280875039
luggage_accessories,garden_tools,34.0,0.0002512711363367624,0.018338727076591153,0.47464610523865763
luggage_accessories,telephony,34.0,0.0002512711363367624,0.018338727076591153,0.3680038318534335
fashion_male_clothing,baby,6.0,4.434196523589925e-05,0.018292682926829267,0.49853363790435484
fashion_male_clothing,perfumery,6.0,4.434196523589925e-05,0.018292682926829267,0.4856228197361432
fashion_shoes,stationery,12.0,8.86839304717985e-05,0.018209408194233688,0.5820816067985232
food_drink,unknown,8.0,5.912262031453234e-05,0.01818181818181818,0.8748997801629381
food_drink,pet_shop,8.0,5.912262031453234e-05,0.01818181818181818,0.7210487051049771
food_drink,watches_gifts,8.0,5.912262031453234e-05,0.01818181818181818,0.2843196789342634
home_confort,baby,12.0,8.86839304717985e-05,0.018154311649016642,0.49476258164184084
furniture_living_room,unknown,14.0,0.0001034645855504316,0.017994858611825194,0.8659033813951958
sports_leisure,fashion_bags_accessories,250.0,0.0018475818848291356,0.01796493245185398,0.6490977142657586
auto,garden_tools,147.0,0.0010863781482795317,0.017955294979846097,0.4647220494095132
auto,cool_stuff,147.0,0.0010863781482795317,0.017955294979846097,0.4531083316510509
pet_shop,stationery,61.0,0.0004508099798983091,0.01787807737397421,0.5714902919034249
furniture_decor,perfumery,218.0,0.0016110914035710063,0.017832310838445806,0.4734011465905001
luggage_accessories,baby,33.0,0.0002438808087974459,0.01779935275080906,0.4850888256631371
drinks,luggage_accessories,8.0,5.912262031453234e-05,0.017777777777777778,1.297490111470694
home_appliances,unknown,28.0,0.0002069291711008632,0.017755231452124286,0.8543726451813092
home_appliances,stationery,28.0,0.0002069291711008632,0.017755231452124286,0.5675634014292088
furniture_decor,stationery,217.0,0.0016037010760316898,0.017750511247443763,0.5674125154533688
auto,pet_shop,145.0,0.0010715974932008986,0.017711005252229142,0.7023773571774999
pet_shop,perfumery,60.0,0.00044341965235899253,0.017584994138335287,0.46683553597143895
home_construction,telephony,18.0,0.00013302589570769776,0.017578125,0.35274080527954915
housewares,baby,192.0,0.001418942887548776,0.017564724178940627,0.47869445278969064
diapers_and_hygiene,market_place,1.0,7.390327539316542e-06,0.017543859649122806,4.582808372282056
christmas_supplies,construction_tools_construction,5.0,3.695163769658271e-05,0.017543859649122806,1.3988772756877461
diapers_and_hygiene,office_furniture,1.0,7.390327539316542e-06,0.017543859649122806,1.2093197844330643
diapers_and_hygiene,unknown,1.0,7.390327539316542e-06,0.017543859649122806,0.8442015422624841
diapers_and_hygiene,fashion_bags_accessories,1.0,7.390327539316542e-06,0.017543859649122806,0.633883774857705
diapers_and_hygiene,stationery,1.0,7.390327539316542e-06,0.017543859649122806,0.5608066942693373
christmas_supplies,perfumery,5.0,3.695163769658271e-05,0.017543859649122806,0.46574352302179817
diapers_and_hygiene,garden_tools,1.0,7.390327539316542e-06,0.017543859649122806,0.4540732090363629
diapers_and_hygiene,telephony,1.0,7.390327539316542e-06,0.017543859649122806,0.3520532013706221
diapers_and_hygiene,toys,1.0,7.390327539316542e-06,0.017543859649122806,0.33322497709743193
diapers_and_hygiene,health_beauty,1.0,7.390327539316542e-06,0.017543859649122806,0.16849277711988822
baby,cool_stuff,87.0,0.0006429584959205392,0.017522658610271902,0.4421905971415725
food,auto,11.0,8.129360293248197e-05,0.01751592356687898,0.28949733109582615
food,watches_gifts,11.0,8.129360293248197e-05,0.01751592356687898,0.2739066970624672
consoles_games,baby,31.0,0.0002291001537188128,0.017454954954954954,0.4757028932255518
unknown,garden_tools,49.0,0.00036212604942651057,0.017425320056899004,0.45100514681314424
market_place,pet_shop,9.0,6.651294785384888e-05,0.017374517374517374,0.6890330290095824
pet_shop,garden_tools,59.0,0.00043602932481967603,0.017291910902696366,0.447552228015618
signaling_and_security,fashion_bags_accessories,6.0,4.434196523589925e-05,0.01729106628242075,0.624750002885692
books_technical,electronics,9.0,6.651294785384888e-05,0.01727447216890595,0.6305485239058544
books_technical,toys,9.0,6.651294785384888e-05,0.01727447216890595,0.32810827879267296
costruction_tools_garden,musical_instruments,7.0,5.17322927752158e-05,0.017241379310344827,1.7918321945018272
costruction_tools_garden,pet_shop,7.0,5.17322927752158e-05,0.017241379310344827,0.6837530824271335
costruction_tools_garden,cool_stuff,7.0,5.17322927752158e-05,0.017241379310344827,0.4350924127641513
computers_accessories,telephony,178.0,0.0013154783019983447,0.017135155949172122,0.3438517309497817
home_appliances,perfumery,27.0,0.00019953884356154665,0.017121116043119847,0.45452078752729697
books_general_interest,perfumery,17.0,0.0001256355681683812,0.01710261569416499,0.45402965171843307
books_general_interest,garden_tools,17.0,0.0001256355681683812,0.01710261569416499,0.4426528566964142
unknown,perfumery,48.0,0.000354735721887194,0.017069701280227598,0.45315586023742527
sports_leisure,perfumery,237.0,0.0017515076268180205,0.017030755964357575,0.4521219641061707
electronics,toys,63.0,0.00046559063497694217,0.01699487456164014,0.3227976511348471
cool_stuff,watches_gifts,91.0,0.0006725198060778054,0.016971279373368148,0.26538977863968455
audio,computers_accessories,8.0,5.912262031453234e-05,0.016913319238900635,0.22030949680921472
consoles_games,garden_tools,30.0,0.00022170982617949626,0.016891891891891893,0.43719886680866027
fashion_bags_accessories,unknown,63.0,0.00046559063497694217,0.016822429906542057,0.8094867124872045
telephony,perfumery,113.0,0.0008351070119427693,0.01675811953136586,0.4448841808962482
sports_leisure,baby,233.0,0.0017219463166607545,0.01674331704512791,0.45630850272111734
toys,fashion_bags_accessories,119.0,0.0008794489771786685,0.016704098820887144,0.6035420613222646
fashion_shoes,fashion_bags_accessories,11.0,8.129360293248197e-05,0.01669195751138088,0.6031033791134766
arts_and_craftmanship,furniture_bedroom,1.0,7.390327539316542e-06,0.016666666666666666,11.38989898989899
arts_and_craftmanship,fixed_telephony,1.0,7.390327539316542e-06,0.016666666666666666,4.583739837398374
arts_and_craftmanship,books_technical,1.0,7.390327539316542e-06,0.016666666666666666,4.328598848368522
arts_and_craftmanship,books_general_interest,1.0,7.390327539316542e-06,0.016666666666666666,2.2688128772635814
arts_and_craftmanship,home_construction,1.0,7.390327539316542e-06,0.016666666666666666,2.20234375
arts_and_craftmanship,small_appliances,1.0,7.390327539316542e-06,0.016666666666666666,1.9627502175805047
arts_and_craftmanship,construction_tools_construction,1.0,7.390327539316542e-06,0.016666666666666666,1.328933411903359
arts_and_craftmanship,luggage_accessories,1.0,7.390327539316542e-06,0.016666666666666666,1.2163969795037757
arts_and_craftmanship,fashion_bags_accessories,1.0,7.390327539316542e-06,0.016666666666666666,0.6021895861148198
arts_and_craftmanship,baby,1.0,7.390327539316542e-06,0.016666666666666666,0.4542195367573011
arts_and_craftmanship,perfumery,1.0,7.390327539316542e-06,0.016666666666666666,0.44245634687070823
arts_and_craftmanship,garden_tools,1.0,7.390327539316542e-06,0.016666666666666666,0.4313695485845448
home_construction,perfumery,17.0,0.0001256355681683812,0.0166015625,0.44072800176574456
cool_stuff,toys,89.0,0.0006577391509991723,0.01659828422230511,0.3152648841505543
fashion_bags_accessories,cool_stuff,62.0,0.0004582003074376256,0.016555407209612818,0.4177816598931611
stationery,fashion_bags_accessories,70.0,0.0005173229277521579,0.01653673517599811,0.597494982679481
small_appliances,pet_shop,19.0,0.0001404162232470143,0.016536118363794605,0.6557840703522203
construction_tools_construction,garden_tools,28.0,0.0002069291711008632,0.016499705362404242,0.42704822723749863
bed_bath_table,baby,262.0,0.0019362658153009341,0.016486282406242135,0.44930349344480075
furniture_decor,cool_stuff,201.0,0.001485455835402625,0.016441717791411042,0.4149126665034336
home_appliances_2,stationery,7.0,5.17322927752158e-05,0.01643192488262911,0.5252626080128301
pet_shop,baby,56.0,0.0004138583422017264,0.016412661195779603,0.4472970819180926
costruction_tools_tools,luggage_accessories,3.0,2.2170982617949626e-05,0.01639344262295082,1.19645604541355
fashion_underwear_beach,fashion_bags_accessories,4.0,2.956131015726617e-05,0.01639344262295082,0.592317625686708
costruction_tools_tools,garden_tools,3.0,2.2170982617949626e-05,0.01639344262295082,0.42429791664053584
costruction_tools_tools,cool_stuff,3.0,2.2170982617949626e-05,0.01639344262295082,0.4136944252511603
auto,perfumery,134.0,0.0009903038902684166,0.0163674117503359,0.4345119126469396
unknown,stationery,46.0,0.00033995506680856093,0.016358463726884778,0.5229143500619496
office_furniture,baby,32.0,0.00023649048125812936,0.0163015792154865,0.44426974558024357
toys,perfumery,116.0,0.000857277994560719,0.016282987085906794,0.4322706589303944
furniture_decor,garden_tools,199.0,0.001470675180323992,0.016278118609406953,0.4213130805807333
fixed_telephony,baby,8.0,5.912262031453234e-05,0.016260162601626018,0.4431410114705377
cool_stuff,baby,87.0,0.0006429584959205392,0.016225289071242075,0.44219059714157255
housewares,garden_tools,177.0,0.001308087974459028,0.016192480102460893,0.4190965699357667
toys,stationery,115.0,0.0008498876670214024,0.01614261650758001,0.5160145818269941
musical_instruments,pet_shop,21.0,0.0001551968783256474,0.016129032258064516,0.6396399803350603
cine_photo,electronics,2.0,1.4780655078633085e-05,0.016129032258064516,0.5887379587006274
musical_instruments,stationery,21.0,0.0001551968783256474,0.016129032258064516,0.515580347957294
musical_instruments,baby,21.0,0.0001551968783256474,0.016129032258064516,0.4395672936360978
cine_photo,baby,2.0,1.4780655078633085e-05,0.016129032258064516,0.4395672936360978
bed_bath_table,stationery,256.0,0.0018919238500650349,0.01610873395419079,0.5149314927496962
housewares,perfumery,176.0,0.0013006976469197116,0.016100997164028907,0.42743930317031187
books_general_interest,cool_stuff,16.0,0.00011824524062906468,0.01609657947686117,0.40620297690657187
stationery,baby,68.0,0.0005025422726735248,0.01606425702811245,0.43780196313956726
construction_tools_safety,pet_shop,6.0,4.434196523589925e-05,0.016042780748663103,0.6362194456808622
furniture_decor,fashion_bags_accessories,196.0,0.0014485041977060423,0.016032719836400817,0.5792842153546242
watches_gifts,telephony,138.0,0.0010198652004256828,0.015948226048769214,0.32003357008913835
baby,garden_tools,79.0,0.0005838358756060069,0.01591137965760322,0.4118210796154566
food_drink,fashion_bags_accessories,7.0,5.17322927752158e-05,0.015909090909090907,0.5748173322005097
furniture_mattress_and_upholstery,fashion_shoes,1.0,7.390327539316542e-06,0.015873015873015872,3.2591950285425244
furniture_mattress_and_upholstery,books_general_interest,1.0,7.390327539316542e-06,0.015873015873015872,2.160774168822458
industry_commerce_and_business,home_appliances,6.0,4.434196523589925e-05,0.015873015873015872,1.3619591146541052
furniture_mattress_and_upholstery,office_furniture,1.0,7.390327539316542e-06,0.015873015873015872,1.0941464716299152
furniture_mattress_and_upholstery,electronics,1.0,7.390327539316542e-06,0.015873015873015872,0.5793929117371254
industry_commerce_and_business,fashion_bags_accessories,6.0,4.434196523589925e-05,0.015873015873015872,0.5735138915379235
furniture_mattress_and_upholstery,baby,1.0,7.390327539316542e-06,0.015873015873015872,0.4325900350069534
industry_commerce_and_business,perfumery,6.0,4.434196523589925e-05,0.015873015873015872,0.42138699701972215
furniture_mattress_and_upholstery,perfumery,1.0,7.390327539316542e-06,0.015873015873015872,0.42138699701972215
furniture_mattress_and_upholstery,telephony,1.0,7.390327539316542e-06,0.015873015873015872,0.31852432504961053
cool_stuff,telephony,85.0,0.0006281778408419061,0.015852293920179037,0.31810849694902354
air_conditioning,fashion_bags_accessories,9.0,6.651294785384888e-05,0.015789473684210527,0.5704953973719346
consoles_games,perfumery,28.0,0.0002069291711008632,0.015765765765765764,0.41853978758039967
small_appliances,unknown,18.0,0.00013302589570769776,0.015665796344647518,0.753830097790521
housewares,pet_shop,171.0,0.0012637460092231288,0.015643582471868995,0.6203881686499231
housewares,fashion_bags_accessories,171.0,0.0012637460092231288,0.015643582471868995,0.5652241472452704
luggage_accessories,perfumery,29.0,0.00021431949864017974,0.01564185544768069,0.41525029317962914
sports_leisure,stationery,217.0,0.0016037010760316898,0.015593561368209255,0.4984634953591142
pet_shop,fashion_bags_accessories,53.0,0.00039168735958377675,0.015533411488862838,0.5612435181257699
baby,perfumery,77.0,0.0005690552205273738,0.015508559919436053,0.4117116460307497
housewares,cool_stuff,169.0,0.0012489653541444957,0.015460616595005031,0.39015422467424854
market_place,unknown,8.0,5.912262031453234e-05,0.015444015444015444,0.7431581144241174
market_place,stationery,8.0,5.912262031453234e-05,0.015444015444015444,0.49368311310196494
computers,stationery,4.0,2.956131015726617e-05,0.015444015444015444,0.49368311310196494
computers,baby,4.0,2.956131015726617e-05,0.015444015444015444,0.42089841243919796
computers,telephony,4.0,2.956131015726617e-05,0.015444015444015444,0.30991555950772914
computers,computers_accessories,4.0,2.956131015726617e-05,0.015444015444015444,0.20117064090880032
books_imported,air_conditioning,2.0,1.4780655078633085e-05,0.015384615384615385,3.6521457489878544
books_imported,consoles_games,2.0,1.4780655078633085e-05,0.015384615384615385,1.1721413721413723
books_technical,office_furniture,8.0,5.912262031453234e-05,0.015355086372360844,1.0584449552811463
books_technical,garden_tools,8.0,5.912262031453234e-05,0.015355086372360844,0.39742300061531954
art,pet_shop,5.0,3.695163769658271e-05,0.01529051987767584,0.6063865256999043
office_furniture,garden_tools,30.0,0.00022170982617949626,0.015282730514518594,0.39555027379122804
fashion_male_clothing,home_appliances,5.0,3.695163769658271e-05,0.01524390243902439,1.3079790277928145
fashion_male_clothing,construction_tools_construction,5.0,3.695163769658271e-05,0.01524390243902439,1.215487876740877
fashion_male_clothing,stationery,5.0,3.695163769658271e-05,0.01524390243902439,0.48728630447183274
fashion_male_clothing,cool_stuff,5.0,3.695163769658271e-05,0.01524390243902439,0.38468536494391425
furniture_bedroom,construction_tools_construction,3.0,2.2170982617949626e-05,0.015151515151515152,1.208121283548508
furniture_bedroom,unknown,3.0,2.2170982617949626e-05,0.015151515151515152,0.7290831501357817
furniture_bedroom,pet_shop,3.0,2.2170982617949626e-05,0.015151515151515152,0.6008739209208143
furniture_bedroom,fashion_bags_accessories,3.0,2.2170982617949626e-05,0.015151515151515152,0.5474450782861998
home_confort,pet_shop,10.0,7.390327539316543e-05,0.015128593040847202,0.5999648832189673
home_confort,perfumery,10.0,7.390327539316543e-05,0.015128593040847202,0.4016245206088124
telephony,stationery,102.0,0.0007538134090102873,0.01512679816105591,0.4835429512801316
garden_tools,baby,79.0,0.0005838358756060069,0.015110941086457537,0.4118210796154566
perfumery,baby,77.0,0.0005690552205273738,0.015106925642534824,0.41171164603074967
toys,garden_tools,107.0,0.0007907650467068701,0.01501965188096575,0.38874122710735226
unknown,pet_shop,42.0,0.0003103937566512948,0.014935988620199146,0.5923266389731497
bed_bath_table,perfumery,237.0,0.0017515076268180205,0.01491316385602819,0.3959054400013511
perfumery,fashion_bags_accessories,76.0,0.0005616648929880572,0.014910731803021385,0.5387452447878317
telephony,baby,100.0,0.0007390327539316542,0.01483019427554501,0.40416983843153
small_appliances,telephony,17.0,0.0001256355681683812,0.014795474325500435,0.29690126381908866
watches_gifts,baby,128.0,0.0009459619250325174,0.014792557494510574,0.40314411675674017
costruction_tools_garden,stationery,6.0,4.434196523589925e-05,0.014778325123152709,0.4724036685717078
office_furniture,perfumery,29.0,0.00021431949864017974,0.014773306164034642,0.392192584592477
construction_tools_construction,unknown,25.0,0.00018475818848291356,0.01473187978786093,0.7088905113282498
baby,fashion_bags_accessories,73.0,0.0005394939103701076,0.014702920443101713,0.5312367345786326
home_construction,construction_tools_construction,15.0,0.00011085491308974813,0.0146484375,1.1680078815556865
consoles_games,telephony,26.0,0.0001921485160222301,0.01463963963963964,0.2937741241167016
health_beauty,fashion_bags_accessories,206.0,0.0015224074730992077,0.014621335793881751,0.528288969009807
sports_leisure,pet_shop,203.0,0.001500236490481258,0.014587525150905433,0.5785073866410656
sports_leisure,garden_tools,203.0,0.001500236490481258,0.014587525150905433,0.3775568483587062
agro_industry_and_commerce,electronics,5.0,3.695163769658271e-05,0.014577259475218658,0.5320955311871559
agro_industry_and_commerce,fashion_bags_accessories,5.0,3.695163769658271e-05,0.014577259475218658,0.5266964310042155
agro_industry_and_commerce,garden_tools,5.0,3.695163769658271e-05,0.014577259475218658,0.37729115036549105
sports_leisure,cool_stuff,201.0,0.001485455835402625,0.0144438056912906,0.364494635527772
stationery,pet_shop,61.0,0.0004508099798983091,0.014410583510512638,0.571490291903425
signaling_and_security,home_construction,5.0,3.695163769658271e-05,0.01440922190201729,1.9040435878962536
signaling_and_security,musical_instruments,5.0,3.695163769658271e-05,0.01440922190201729,1.4974966467018154
signaling_and_security,office_furniture,5.0,3.695163769658271e-05,0.01440922190201729,0.9932453560905571
signaling_and_security,unknown,5.0,3.695163769658271e-05,0.01440922190201729,0.6933643790916656
bed_bath_table,fashion_bags_accessories,228.0,0.0016849946789641718,0.01434684117795117,0.5183711010603281
health_beauty,baby,202.0,0.0014928461629419416,0.014337426360990843,0.3907403495988707
health_beauty,perfumery,201.0,0.001485455835402625,0.014266449002768118,0.3787368545149224
telephony,garden_tools,96.0,0.000709471443774388,0.01423698650452321,0.36848414649962596
stationery,cool_stuff,60.0,0.00044341965235899253,0.014174344436569808,0.3576946837749224
fashion_bags_accessories,pet_shop,53.0,0.00039168735958377675,0.014152202937249666,0.5612435181257699
books_general_interest,fashion_bags_accessories,14.0,0.0001034645855504316,0.014084507042253521,0.5088926079843548
computers_accessories,perfumery,146.0,0.0010789878207402152,0.01405467847516365,0.37311490167379713
toys,pet_shop,100.0,0.0007390327539316542,0.01403705783267827,0.5566771305554988
air_conditioning,home_appliances,8.0,5.912262031453234e-05,0.014035087719298246,1.204258585588893
christmas_supplies,unknown,4.0,2.956131015726617e-05,0.014035087719298246,0.6753612338099874
christmas_supplies,fashion_bags_accessories,4.0,2.956131015726617e-05,0.014035087719298246,0.507107019886164
christmas_supplies,cool_stuff,4.0,2.956131015726617e-05,0.014035087719298246,0.354180490390467
home_appliances,pet_shop,22.0,0.00016258720586496394,0.013950538998097653,0.5532459944052138
construction_tools_lights,perfumery,6.0,4.434196523589925e-05,0.013888888888888888,0.36871362239225686
unknown,cool_stuff,39.0,0.00028822277403334516,0.013869132290184922,0.34999254540274194
telephony,fashion_bags_accessories,93.0,0.0006873004611564384,0.01379208067625686,0.4983268412458393
stationery,perfumery,58.0,0.0004286389972803595,0.013701866288684148,0.3637486622041258
baby,stationery,68.0,0.0005025422726735248,0.013695871097683786,0.43780196313956726
home_construction,office_furniture,14.0,0.0001034645855504316,0.013671875,0.9424191288843606
home_construction,pet_shop,14.0,0.0001034645855504316,0.013671875,0.542194827080891
fashion_shoes,electronics,9.0,6.651294785384888e-05,0.013657056145675266,0.4985064961380123
fashion_shoes,cool_stuff,9.0,6.651294785384888e-05,0.013657056145675266,0.3446407275612853
food_drink,luggage_accessories,6.0,4.434196523589925e-05,0.013636363636363636,0.9952338923212709
food_drink,garden_tools,6.0,4.434196523589925e-05,0.013636363636363636,0.352938721569173
home_confort,unknown,9.0,6.651294785384888e-05,0.01361573373676248,0.6551821349177827
home_confort,cool_stuff,9.0,6.651294785384888e-05,0.01361573373676248,0.34359794169877
construction_tools_construction,fashion_bags_accessories,23.0,0.00016997753340428046,0.013553329404832056,0.48970042948641795
consoles_games,pet_shop,24.0,0.000177367860943597,0.013513513513513514,0.5359145781185641
market_place,baby,7.0,5.17322927752158e-05,0.013513513513513514,0.3682861108842982
market_place,cool_stuff,7.0,5.17322927752158e-05,0.013513513513513514,0.3410183775719024
construction_tools_safety,construction_tools_construction,5.0,3.695163769658271e-05,0.013368983957219251,1.0659893678369188
construction_tools_safety,luggage_accessories,5.0,3.695163769658271e-05,0.013368983957219251,0.9757195022757559
construction_tools_safety,unknown,5.0,3.695163769658271e-05,0.013368983957219251,0.6433086618845133
drinks,fashion_bags_accessories,6.0,4.434196523589925e-05,0.013333333333333334,0.48175166889185583
drinks,cool_stuff,6.0,4.434196523589925e-05,0.013333333333333334,0.3364714658709437
home_appliances,luggage_accessories,21.0,0.0001551968783256474,0.013316423589093214,0.9718834458939488
health_beauty,cool_stuff,187.0,0.0013819912498521934,0.01327276598764994,0.3349430271019934
office_furniture,telephony,26.0,0.0001921485160222301,0.013245033112582781,0.2657885096440459
industry_commerce_and_business,office_furniture,5.0,3.695163769658271e-05,0.013227513227513227,0.9117887263582627
industry_commerce_and_business,unknown,5.0,3.695163769658271e-05,0.013227513227513227,0.6365011628169523
